1.008377838539672666e+01,9.835987543317969539e+00,2.382501432412936992e+01,3.090913898129292647e+01,2.835560985715255811e+01,4.066333999299877178e+01,4.125200399035475129e+01,3.760743129727416090e+01,3.286406717754107376e+01,2.588625033748485293e+01,1.782931728916355496e+01,1.923466889602150331e+01,2.896183646955705626e+01,3.597924348518699844e+01,5.007051939763277915e+01,5.469589102187364915e+01,6.538657356571548007e+01,5.162560226422738197e+01,4.492061068566454196e+01,3.630980505127627112e+01,2.772583316228246986e+01,2.417035680218759808e+01
-6.859291519331236486e+00,-7.763703161119337892e+00,-1.300878970483154262e+01,3.773921472484289552e+00,1.632595079959173745e+01,1.066146215363642114e+01,1.837618160909005383e+01,3.551314782847111928e+01,3.074494211801993515e+01,2.177480102070057910e+01,1.808200701189980464e+01,1.965498532989749947e+01,2.999544893535767187e+01,3.751258539490572730e+01,5.258574456682526943e+01,5.301535999723455461e+01,5.848087442988253315e+01,5.473976636807583418e+01,4.775540176655249525e+01,3.305894741075553611e+01,3.115078567272576038e+01,2.710679243512822723e+01
-2.892071248239881243e+01,-2.976344868499836593e+01,-2.143738957816185575e+01,-2.386548736936492787e+01,-1.790996889688176452e+01,-4.421834663889967487e+00,5.538894576082384447e+00,1.522315915322087676e+01,2.643804973200622044e+01,2.051124806607276696e+01,1.691702728840755299e+01,1.852272410696878069e+01,2.867806571740675281e+01,2.805640992050302884e+01,2.935507340401454712e+01,3.864145214243944793e+01,4.496098142292794364e+01,5.368694435402267118e+01,3.341528532322172396e+01,3.402406347595751868e+01,3.199071332708172122e+01,2.777471557985518302e+01
-2.884498532948236971e+01,-2.977516822961115395e+01,-2.929877764249977190e+01,-2.486594204339507996e+01,-1.891711934977865894e+01,-5.178976557501300704e+00,-4.723456369026280299e+00,-1.621043297123924276e+01,-2.093099274258747755e+00,-4.116184893728132010e+00,-7.066923997555022652e+00,-8.109881949366354092e+00,9.844508624437366962e-01,-9.254454146459465846e+00,4.048111833767507051e+00,2.097333871697446739e+01,2.772267172350893816e+01,-1.879483643272578774e+00,3.144970350463518116e+01,3.193855086911298713e+01,2.994717617725655145e+01,2.592542326637885708e+01
-2.938439580560316244e+01,-2.884966842330049985e+01,-3.032796497373055900e+01,-2.946816084776401112e+01,-1.418038136501854751e+01,-1.713410552451932745e+00,-1.264059560739951849e+00,-8.835275133885261312e+00,-1.587219239644127811e+01,-2.301967181249256100e+01,-2.583025515932604321e+01,-2.745633427819757344e+01,-2.755672071363642317e+01,-2.827106145167635987e+01,-7.747414320777352259e+00,-2.803165559575063526e+00,-1.985588582517539180e+01,-2.181850805670546833e+01,-2.952855815578914189e+00,2.724498652009606303e+01,2.545424163198731549e+01,2.195207048152133211e+01
-2.885245785021470510e+01,-2.809616310284582141e+01,-2.945242058857274969e+01,-2.853693926613959775e+01,-9.909586283200042089e+00,1.738262159512487415e+00,2.153858712736109737e+00,-7.131642927601205884e+00,-1.852161478774723946e+01,-1.953729310188919044e+01,-1.903718391379516106e+01,-2.722629437399154995e+01,-2.845786146443606413e+01,-2.927241243705520901e+01,-2.548318412219668971e+01,-1.429137757049284119e+01,-3.638617435718333581e+01,-3.863771482508582267e+01,-1.297185080606777774e+01,6.131650612892372010e+00,1.952899269294630358e+01,2.764220704850686161e+01
-3.800718477080681623e+01,-2.568020073062780284e+01,-2.684344911759762908e+01,-1.906879566407860693e+01,-1.107437915003811213e+01,-2.807743246179597918e+00,1.959624921377326245e+00,-7.658074136252253084e-01,-1.356151281311940693e+01,-1.425795144362837163e+01,-1.384603724186945328e+01,-1.943937845285381627e+01,-1.598263300509461260e+01,-1.457445675745202607e+01,-1.454203182725814258e+01,-1.340166205512923625e+01,-3.869134901823053951e+01,-4.113331353723333450e+01,-4.041037490244616492e+01,2.925548467225326021e+01,2.932693938204101869e+01,2.715916047215159779e+01
-2.980105188982452091e+01,-2.972450753078192065e+01,-2.482652341961147613e+01,-1.880507058619969030e+01,-1.132913937394096138e+01,-7.149257378969195997e-01,-1.331886075257898483e+00,-4.075787576283801172e+00,-9.174175594233020092e+00,-9.035204309419896163e+00,-8.199449446105973038e+00,-7.259572321526320593e+00,-4.513590031111561984e+00,-3.608052196714197635e+00,-7.521001045502089255e+00,-1.002602277343157766e+01,-3.360802212853923265e+01,-4.062057882690714905e+01,-1.784244857192152267e+01,3.150935416840093239e+01,3.158625451719944977e+01,2.925141751093542553e+01
-3.018965443304568907e+01,-2.955588655720930547e+01,-2.304369388191662438e+01,-1.996327697650485788e+01,-1.707817444865759171e+01,-3.499071415790240280e+00,-2.909728686368907802e+00,-9.808069905768206809e+00,-1.052937016196756304e+01,-1.042410363921044336e+01,-9.515035219080345996e+00,-6.953788598919345532e+00,-5.403563900564222422e+00,-4.521403161475973320e+00,-1.281743463903148950e+01,-1.518270208618832839e+01,-3.017748287059202994e+01,-5.201974174455881439e+01,-8.773328952434894745e+00,3.135179987979336147e+01,3.142825652174906281e+01,2.910504394018880703e+01
-2.168957941187363758e+01,-1.698842173513367015e+01,-8.932811156838397437e+00,-8.786567849302628019e+00,-8.103477303244289942e+00,-5.946581473773221660e+00,-9.887663457931921585e+00,-1.092247689153919055e+01,-8.541194670538970968e+00,-8.123143426468232065e+00,-1.331287113660982868e+01,-1.012833070234955812e+01,-9.073701515965694853e+00,-2.090763388624600339e+01,-2.667616910576816736e+01,-2.364055801646100008e+01,-4.152939106230223842e+01,-5.628005256445885607e+01,-4.294101467132168182e+01,5.353238054913163069e+00,5.694356330745904415e+00,5.574147449796328146e+00
